long_threshold,short_threshold,min_confidence,min_position,trades,coverage,cumulative_return,annualized_return,annualized_volatility,sharpe,max_drawdown,hit_rate,benchmark_symbol,benchmark_cumulative_return,excess_return,alpha,beta,information_ratio,objective_score
0.25,0.2,0.3,10.0,11,0.13924050632911392,-0.0008698300124453384,-0.0027720059474288794,0.009258470487727174,-2.455371694831318,-0.003554678174053527,0.05063291139240506,sh000300,0.032168077338428525,-0.03303790735087386,-0.022971914791538078,0.0025652868355834748,-0.7444151672651628,-1.3785566416026522
0.25,0.25,0.1,0.0,11,0.13924050632911392,-0.0008698300124453384,-0.0027720059474288794,0.009258470487727174,-2.455371694831318,-0.003554678174053527,0.05063291139240506,sh000300,0.032168077338428525,-0.03303790735087386,-0.022971914791538078,0.0025652868355834748,-0.7444151672651628,-1.3785566416026522
0.25,0.25,0.1,1.0,11,0.13924050632911392,-0.0008698300124453384,-0.0027720059474288794,0.009258470487727174,-2.455371694831318,-0.003554678174053527,0.05063291139240506,sh000300,0.032168077338428525,-0.03303790735087386,-0.022971914791538078,0.0025652868355834748,-0.7444151672651628,-1.3785566416026522
0.25,0.25,0.1,10.0,11,0.13924050632911392,-0.0008698300124453384,-0.0027720059474288794,0.009258470487727174,-2.455371694831318,-0.003554678174053527,0.05063291139240506,sh000300,0.032168077338428525,-0.03303790735087386,-0.022971914791538078,0.0025652868355834748,-0.7444151672651628,-1.3785566416026522
0.25,0.25,0.3,0.0,11,0.13924050632911392,-0.0008698300124453384,-0.0027720059474288794,0.009258470487727174,-2.455371694831318,-0.003554678174053527,0.05063291139240506,sh000300,0.032168077338428525,-0.03303790735087386,-0.022971914791538078,0.0025652868355834748,-0.7444151672651628,-1.3785566416026522
0.25,0.25,0.3,1.0,11,0.13924050632911392,-0.0008698300124453384,-0.0027720059474288794,0.009258470487727174,-2.455371694831318,-0.003554678174053527,0.05063291139240506,sh000300,0.032168077338428525,-0.03303790735087386,-0.022971914791538078,0.0025652868355834748,-0.7444151672651628,-1.3785566416026522
0.25,0.25,0.3,10.0,11,0.13924050632911392,-0.0008698300124453384,-0.0027720059474288794,0.009258470487727174,-2.455371694831318,-0.003554678174053527,0.05063291139240506,sh000300,0.032168077338428525,-0.03303790735087386,-0.022971914791538078,0.0025652868355834748,-0.7444151672651628,-1.3785566416026522
0.2,0.05,0.1,0.0,39,0.4936708860759494,-0.006087347516545938,-0.01928875527597329,0.012086022111487843,-3.2602446467134962,-0.008645415157559566,0.21518987341772153,sh000300,0.032168077338428525,-0.03825542485497446,-0.041010475457528145,0.017254699306808556,-0.8630521578127124,-1.8172779034420228
0.2,0.05,0.1,1.0,39,0.4936708860759494,-0.006087347516545938,-0.01928875527597329,0.012086022111487843,-3.2602446467134962,-0.008645415157559566,0.21518987341772153,sh000300,0.032168077338428525,-0.03825542485497446,-0.041010475457528145,0.017254699306808556,-0.8630521578127124,-1.8172779034420228
0.2,0.05,0.3,0.0,39,0.4936708860759494,-0.006087347516545938,-0.01928875527597329,0.012086022111487843,-3.2602446467134962,-0.008645415157559566,0.21518987341772153,sh000300,0.032168077338428525,-0.03825542485497446,-0.041010475457528145,0.017254699306808556,-0.8630521578127124,-1.8172779034420228
0.2,0.05,0.3,1.0,39,0.4936708860759494,-0.006087347516545938,-0.01928875527597329,0.012086022111487843,-3.2602446467134962,-0.008645415157559566,0.21518987341772153,sh000300,0.032168077338428525,-0.03825542485497446,-0.041010475457528145,0.017254699306808556,-0.8630521578127124,-1.8172779034420228
0.2,0.1,0.1,0.0,39,0.4936708860759494,-0.006087347516545938,-0.01928875527597329,0.012086022111487843,-3.2602446467134962,-0.008645415157559566,0.21518987341772153,sh000300,0.032168077338428525,-0.03825542485497446,-0.041010475457528145,0.017254699306808556,-0.8630521578127124,-1.8172779034420228
0.2,0.1,0.1,1.0,39,0.4936708860759494,-0.006087347516545938,-0.01928875527597329,0.012086022111487843,-3.2602446467134962,-0.008645415157559566,0.21518987341772153,sh000300,0.032168077338428525,-0.03825542485497446,-0.041010475457528145,0.017254699306808556,-0.8630521578127124,-1.8172779034420228
0.2,0.1,0.3,0.0,39,0.4936708860759494,-0.006087347516545938,-0.01928875527597329,0.012086022111487843,-3.2602446467134962,-0.008645415157559566,0.21518987341772153,sh000300,0.032168077338428525,-0.03825542485497446,-0.041010475457528145,0.017254699306808556,-0.8630521578127124,-1.8172779034420228
0.2,0.1,0.3,1.0,39,0.4936708860759494,-0.006087347516545938,-0.01928875527597329,0.012086022111487843,-3.2602446467134962,-0.008645415157559566,0.21518987341772153,sh000300,0.032168077338428525,-0.03825542485497446,-0.041010475457528145,0.017254699306808556,-0.8630521578127124,-1.8172779034420228
0.25,0.05,0.1,0.0,38,0.4810126582278481,-0.0062670460615618095,-0.019854245327683095,0.012077974650175278,-3.3101758103603083,-0.008824651206165934,0.20253164556962025,sh000300,0.032168077338428525,-0.038435123399990334,-0.0415746695408862,0.01711902527257267,-0.8666923296357046,-1.8437307811120796
0.25,0.05,0.1,1.0,38,0.4810126582278481,-0.0062670460615618095,-0.019854245327683095,0.012077974650175278,-3.3101758103603083,-0.008824651206165934,0.20253164556962025,sh000300,0.032168077338428525,-0.038435123399990334,-0.0415746695408862,0.01711902527257267,-0.8666923296357046,-1.8437307811120796
0.25,0.05,0.3,0.0,38,0.4810126582278481,-0.0062670460615618095,-0.019854245327683095,0.012077974650175278,-3.3101758103603083,-0.008824651206165934,0.20253164556962025,sh000300,0.032168077338428525,-0.038435123399990334,-0.0415746695408862,0.01711902527257267,-0.8666923296357046,-1.8437307811120796
0.25,0.05,0.3,1.0,38,0.4810126582278481,-0.0062670460615618095,-0.019854245327683095,0.012077974650175278,-3.3101758103603083,-0.008824651206165934,0.20253164556962025,sh000300,0.032168077338428525,-0.038435123399990334,-0.0415746695408862,0.01711902527257267,-0.8666923296357046,-1.8437307811120796
0.25,0.1,0.1,0.0,38,0.4810126582278481,-0.0062670460615618095,-0.019854245327683095,0.012077974650175278,-3.3101758103603083,-0.008824651206165934,0.20253164556962025,sh000300,0.032168077338428525,-0.038435123399990334,-0.0415746695408862,0.01711902527257267,-0.8666923296357046,-1.8437307811120796
0.25,0.1,0.1,1.0,38,0.4810126582278481,-0.0062670460615618095,-0.019854245327683095,0.012077974650175278,-3.3101758103603083,-0.008824651206165934,0.20253164556962025,sh000300,0.032168077338428525,-0.038435123399990334,-0.0415746695408862,0.01711902527257267,-0.8666923296357046,-1.8437307811120796
0.25,0.1,0.3,0.0,38,0.4810126582278481,-0.0062670460615618095,-0.019854245327683095,0.012077974650175278,-3.3101758103603083,-0.008824651206165934,0.20253164556962025,sh000300,0.032168077338428525,-0.038435123399990334,-0.0415746695408862,0.01711902527257267,-0.8666923296357046,-1.8437307811120796
0.25,0.1,0.3,1.0,38,0.4810126582278481,-0.0062670460615618095,-0.019854245327683095,0.012077974650175278,-3.3101758103603083,-0.008824651206165934,0.20253164556962025,sh000300,0.032168077338428525,-0.038435123399990334,-0.0415746695408862,0.01711902527257267,-0.8666923296357046,-1.8437307811120796
0.1,0.2,0.1,0.0,34,0.43037974683544306,-0.005207876190048033,-0.016517932265133872,0.010474152859493146,-3.49436079724016,-0.00651867764887204,0.1518987341772152,sh000300,0.032168077338428525,-0.03737595352847656,-0.03699752161394186,0.004263006885488987,-0.834494654790665,-1.9235844376440072
0.1,0.2,0.1,1.0,34,0.43037974683544306,-0.005207876190048033,-0.016517932265133872,0.010474152859493146,-3.49436079724016,-0.00651867764887204,0.1518987341772152,sh000300,0.032168077338428525,-0.03737595352847656,-0.03699752161394186,0.004263006885488987,-0.834494654790665,-1.9235844376440072
0.1,0.2,0.3,0.0,34,0.43037974683544306,-0.005207876190048033,-0.016517932265133872,0.010474152859493146,-3.49436079724016,-0.00651867764887204,0.1518987341772152,sh000300,0.032168077338428525,-0.03737595352847656,-0.03699752161394186,0.004263006885488987,-0.834494654790665,-1.9235844376440072
0.1,0.2,0.3,1.0,34,0.43037974683544306,-0.005207876190048033,-0.016517932265133872,0.010474152859493146,-3.49436079724016,-0.00651867764887204,0.1518987341772152,sh000300,0.032168077338428525,-0.03737595352847656,-0.03699752161394186,0.004263006885488987,-0.834494654790665,-1.9235844376440072
0.1,0.25,0.1,0.0,34,0.43037974683544306,-0.005207876190048033,-0.016517932265133872,0.010474152859493146,-3.49436079724016,-0.00651867764887204,0.1518987341772152,sh000300,0.032168077338428525,-0.03737595352847656,-0.03699752161394186,0.004263006885488987,-0.834494654790665,-1.9235844376440072
0.1,0.25,0.1,1.0,34,0.43037974683544306,-0.005207876190048033,-0.016517932265133872,0.010474152859493146,-3.49436079724016,-0.00651867764887204,0.1518987341772152,sh000300,0.032168077338428525,-0.03737595352847656,-0.03699752161394186,0.004263006885488987,-0.834494654790665,-1.9235844376440072
0.1,0.25,0.3,0.0,34,0.43037974683544306,-0.005207876190048033,-0.016517932265133872,0.010474152859493146,-3.49436079724016,-0.00651867764887204,0.1518987341772152,sh000300,0.032168077338428525,-0.03737595352847656,-0.03699752161394186,0.004263006885488987,-0.834494654790665,-1.9235844376440072
0.1,0.25,0.3,1.0,34,0.43037974683544306,-0.005207876190048033,-0.016517932265133872,0.010474152859493146,-3.49436079724016,-0.00651867764887204,0.1518987341772152,sh000300,0.032168077338428525,-0.03737595352847656,-0.03699752161394186,0.004263006885488987,-0.834494654790665,-1.9235844376440072
0.05,0.2,0.1,0.0,36,0.45569620253164556,-0.00542515498273588,-0.01720298030915024,0.010481257499272593,-3.558460823809797,-0.006466662919953237,0.16455696202531644,sh000300,0.032168077338428525,-0.037593232321164405,-0.03769087471168597,0.004227340206321314,-0.8389434800628933,-1.9573932531500855
0.05,0.2,0.1,1.0,36,0.45569620253164556,-0.00542515498273588,-0.01720298030915024,0.010481257499272593,-3.558460823809797,-0.006466662919953237,0.16455696202531644,sh000300,0.032168077338428525,-0.037593232321164405,-0.03769087471168597,0.004227340206321314,-0.8389434800628933,-1.9573932531500855
0.05,0.2,0.3,0.0,36,0.45569620253164556,-0.00542515498273588,-0.01720298030915024,0.010481257499272593,-3.558460823809797,-0.006466662919953237,0.16455696202531644,sh000300,0.032168077338428525,-0.037593232321164405,-0.03769087471168597,0.004227340206321314,-0.8389434800628933,-1.9573932531500855
0.05,0.2,0.3,1.0,36,0.45569620253164556,-0.00542515498273588,-0.01720298030915024,0.010481257499272593,-3.558460823809797,-0.006466662919953237,0.16455696202531644,sh000300,0.032168077338428525,-0.037593232321164405,-0.03769087471168597,0.004227340206321314,-0.8389434800628933,-1.9573932531500855
0.05,0.25,0.1,0.0,36,0.45569620253164556,-0.00542515498273588,-0.01720298030915024,0.010481257499272593,-3.558460823809797,-0.006466662919953237,0.16455696202531644,sh000300,0.032168077338428525,-0.037593232321164405,-0.03769087471168597,0.004227340206321314,-0.8389434800628933,-1.9573932531500855
0.05,0.25,0.1,1.0,36,0.45569620253164556,-0.00542515498273588,-0.01720298030915024,0.010481257499272593,-3.558460823809797,-0.006466662919953237,0.16455696202531644,sh000300,0.032168077338428525,-0.037593232321164405,-0.03769087471168597,0.004227340206321314,-0.8389434800628933,-1.9573932531500855
0.05,0.25,0.3,0.0,36,0.45569620253164556,-0.00542515498273588,-0.01720298030915024,0.010481257499272593,-3.558460823809797,-0.006466662919953237,0.16455696202531644,sh000300,0.032168077338428525,-0.037593232321164405,-0.03769087471168597,0.004227340206321314,-0.8389434800628933,-1.9573932531500855
0.05,0.25,0.3,1.0,36,0.45569620253164556,-0.00542515498273588,-0.01720298030915024,0.010481257499272593,-3.558460823809797,-0.006466662919953237,0.16455696202531644,sh000300,0.032168077338428525,-0.037593232321164405,-0.03769087471168597,0.004227340206321314,-0.8389434800628933,-1.9573932531500855
0.1,0.05,0.1,0.0,61,0.7721518987341772,-0.010581658483328815,-0.033364707734163335,0.012960241282237368,-4.15483794753678,-0.011910342299269017,0.3037974683544304,sh000300,0.032168077338428525,-0.04274973582175734,-0.055600276363289985,0.01881674532247818,-0.9581827749781756,-2.302755346365211
0.1,0.05,0.1,1.0,61,0.7721518987341772,-0.010581658483328815,-0.033364707734163335,0.012960241282237368,-4.15483794753678,-0.011910342299269017,0.3037974683544304,sh000300,0.032168077338428525,-0.04274973582175734,-0.055600276363289985,0.01881674532247818,-0.9581827749781756,-2.302755346365211
0.1,0.05,0.3,0.0,61,0.7721518987341772,-0.010581658483328815,-0.033364707734163335,0.012960241282237368,-4.15483794753678,-0.011910342299269017,0.3037974683544304,sh000300,0.032168077338428525,-0.04274973582175734,-0.055600276363289985,0.01881674532247818,-0.9581827749781756,-2.302755346365211
0.1,0.05,0.3,1.0,61,0.7721518987341772,-0.010581658483328815,-0.033364707734163335,0.012960241282237368,-4.15483794753678,-0.011910342299269017,0.3037974683544304,sh000300,0.032168077338428525,-0.04274973582175734,-0.055600276363289985,0.01881674532247818,-0.9581827749781756,-2.302755346365211
0.1,0.1,0.1,0.0,61,0.7721518987341772,-0.010581658483328815,-0.033364707734163335,0.012960241282237368,-4.15483794753678,-0.011910342299269017,0.3037974683544304,sh000300,0.032168077338428525,-0.04274973582175734,-0.055600276363289985,0.01881674532247818,-0.9581827749781756,-2.302755346365211
0.1,0.1,0.1,1.0,61,0.7721518987341772,-0.010581658483328815,-0.033364707734163335,0.012960241282237368,-4.15483794753678,-0.011910342299269017,0.3037974683544304,sh000300,0.032168077338428525,-0.04274973582175734,-0.055600276363289985,0.01881674532247818,-0.9581827749781756,-2.302755346365211
0.1,0.1,0.3,0.0,61,0.7721518987341772,-0.010581658483328815,-0.033364707734163335,0.012960241282237368,-4.15483794753678,-0.011910342299269017,0.3037974683544304,sh000300,0.032168077338428525,-0.04274973582175734,-0.055600276363289985,0.01881674532247818,-0.9581827749781756,-2.302755346365211
0.1,0.1,0.3,1.0,61,0.7721518987341772,-0.010581658483328815,-0.033364707734163335,0.012960241282237368,-4.15483794753678,-0.011910342299269017,0.3037974683544304,sh000300,0.032168077338428525,-0.04274973582175734,-0.055600276363289985,0.01881674532247818,-0.9581827749781756,-2.302755346365211
0.05,0.05,0.1,0.0,63,0.7974683544303798,-0.010797763554490913,-0.03403802109489151,0.012962305809582578,-4.207922428991005,-0.012177875600090649,0.31645569620253167,sh000300,0.032168077338428525,-0.04296584089291944,-0.056293629461034105,0.018781078643310512,-0.962688233855541,-2.331134941558022
0.05,0.05,0.1,1.0,63,0.7974683544303798,-0.010797763554490913,-0.03403802109489151,0.012962305809582578,-4.207922428991005,-0.012177875600090649,0.31645569620253167,sh000300,0.032168077338428525,-0.04296584089291944,-0.056293629461034105,0.018781078643310512,-0.962688233855541,-2.331134941558022
0.05,0.05,0.3,0.0,63,0.7974683544303798,-0.010797763554490913,-0.03403802109489151,0.012962305809582578,-4.207922428991005,-0.012177875600090649,0.31645569620253167,sh000300,0.032168077338428525,-0.04296584089291944,-0.056293629461034105,0.018781078643310512,-0.962688233855541,-2.331134941558022
0.05,0.05,0.3,1.0,63,0.7974683544303798,-0.010797763554490913,-0.03403802109489151,0.012962305809582578,-4.207922428991005,-0.012177875600090649,0.31645569620253167,sh000300,0.032168077338428525,-0.04296584089291944,-0.056293629461034105,0.018781078643310512,-0.962688233855541,-2.331134941558022
0.05,0.1,0.1,0.0,63,0.7974683544303798,-0.010797763554490913,-0.03403802109489151,0.012962305809582578,-4.207922428991005,-0.012177875600090649,0.31645569620253167,sh000300,0.032168077338428525,-0.04296584089291944,-0.056293629461034105,0.018781078643310512,-0.962688233855541,-2.331134941558022
0.05,0.1,0.1,1.0,63,0.7974683544303798,-0.010797763554490913,-0.03403802109489151,0.012962305809582578,-4.207922428991005,-0.012177875600090649,0.31645569620253167,sh000300,0.032168077338428525,-0.04296584089291944,-0.056293629461034105,0.018781078643310512,-0.962688233855541,-2.331134941558022
0.05,0.1,0.3,0.0,63,0.7974683544303798,-0.010797763554490913,-0.03403802109489151,0.012962305809582578,-4.207922428991005,-0.012177875600090649,0.31645569620253167,sh000300,0.032168077338428525,-0.04296584089291944,-0.056293629461034105,0.018781078643310512,-0.962688233855541,-2.331134941558022
0.05,0.1,0.3,1.0,63,0.7974683544303798,-0.010797763554490913,-0.03403802109489151,0.012962305809582578,-4.207922428991005,-0.012177875600090649,0.31645569620253167,sh000300,0.032168077338428525,-0.04296584089291944,-0.056293629461034105,0.018781078643310512,-0.962688233855541,-2.331134941558022
0.05,0.05,0.1,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.05,0.05,0.3,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.05,0.05,0.5,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.05,0.1,0.1,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.05,0.1,0.3,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.05,0.1,0.5,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.05,0.2,0.1,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.05,0.2,0.3,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.05,0.2,0.5,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.05,0.25,0.1,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.05,0.25,0.3,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.05,0.25,0.5,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.1,0.05,0.1,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.1,0.05,0.3,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.1,0.05,0.5,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.1,0.1,0.1,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.1,0.1,0.3,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.1,0.1,0.5,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.1,0.2,0.1,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.1,0.2,0.3,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.1,0.2,0.5,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.1,0.25,0.1,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.1,0.25,0.3,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.1,0.25,0.5,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.2,0.05,0.1,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.2,0.05,0.3,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.2,0.05,0.5,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.2,0.1,0.1,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.2,0.1,0.3,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.2,0.1,0.5,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.2,0.2,0.1,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.2,0.2,0.3,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.2,0.2,0.5,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.2,0.25,0.1,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.2,0.25,0.3,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.2,0.25,0.5,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.25,0.05,0.1,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.25,0.05,0.3,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.25,0.05,0.5,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.25,0.1,0.1,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.25,0.1,0.3,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.25,0.1,0.5,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.25,0.2,0.1,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.25,0.2,0.3,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.25,0.2,0.5,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.25,0.25,0.1,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.25,0.25,0.3,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
0.25,0.25,0.5,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sh000300,0.032168077338428525,-0.032168077338428525,-0.02,0.0,-0.7262998222646756,-9999.0
